iso3,anio,PIB_crec_weo,cta_corriente_weo,deuda_bruta_weo,infl_ipc_weo,resultado_fiscal_weo,resultado_primario_weo
GNB,2026,5.0,-4.644,76.728,2.0,-3.139,-0.272
GNQ,1995,26.51,-73.215,136.874,19.872,-123.416,-117.68
GNQ,1996,52.678,-124.557,91.186,4.541,-6.355,-2.728
GNQ,1997,147.973,-27.304,46.261,3.017,3.214,4.578
GNQ,1998,24.815,-90.323,59.233,7.936,-7.651,-5.936
GNQ,1999,26.395,-29.488,60.478,0.372,-0.191,0.899
GNQ,2000,110.505,-30.391,36.627,4.836,-2.667,-2.219
GNQ,2001,60.023,-48.795,25.477,8.739,14.909,15.486
GNQ,2002,19.621,-53.927,19.447,7.582,17.594,17.867
GNQ,2003,14.455,-5.044,6.775,7.324,7.854,7.878
GNQ,2004,30.391,7.655,4.538,4.237,13.912,13.994
GNQ,2005,8.21,16.805,2.849,5.637,18.547,18.597
GNQ,2006,6.501,19.213,1.22,4.465,21.795,21.816
GNQ,2007,15.282,16.66,0.754,2.798,17.16,17.174
GNQ,2008,17.799,7.85,0.488,4.652,14.614,14.642
GNQ,2009,1.343,-9.732,4.337,5.71,-6.475,-6.426
GNQ,2010,-8.924,-20.244,7.894,5.346,-4.533,-4.291
GNQ,2011,6.524,-5.675,7.17,4.799,0.835,1.11
GNQ,2012,8.313,-1.125,7.097,3.442,-7.239,-6.96
GNQ,2013,-4.133,-2.397,6.272,3.179,-4.403,-4.055
GNQ,2014,0.415,-4.251,12.56,4.296,-7.541,-7.076
GNQ,2015,-9.11,-17.741,31.657,1.695,-15.097,-14.707
GNQ,2016,-8.816,-25.982,41.139,1.398,-10.917,-10.507
GNQ,2017,-5.668,-7.814,36.235,0.746,-2.59,-2.167
GNQ,2018,-6.237,-2.684,40.569,1.346,0.522,1.166
GNQ,2019,-5.482,-7.541,43.189,1.244,1.824,2.686
GNQ,2020,-4.791,-0.79,49.386,4.766,-1.771,-0.433
GNQ,2021,0.86,4.211,42.293,-0.094,2.653,3.689
GNQ,2022,3.224,2.095,29.759,4.869,11.667,12.687
GNQ,2023,-5.089,-1.264,36.266,2.51,2.387,3.475
GNQ,2024,1.861,-2.354,36.201,3.162,-1.235,-0.28
GNQ,2025,-4.204,-1.712,35.074,4.0,-0.776,0.386
GNQ,2026,,-2.43,36.493,3.5,-2.067,-0.832
GRC,1995,2.1,-2.38,100.387,8.788,-9.868,0.977
GRC,1996,1.382,-3.574,103.724,7.873,-8.351,2.149
GRC,1997,3.603,-3.837,102.599,5.441,-6.248,2.345
GRC,1998,3.437,-2.714,100.785,4.517,-6.485,1.48
GRC,1999,2.659,-3.721,102.843,2.141,-6.024,1.86
GRC,2000,4.138,-6.149,108.854,2.897,-4.215,2.894
GRC,2001,4.65,-7.109,110.535,3.642,-5.642,0.846
GRC,2002,4.683,-6.433,107.871,3.921,-6.197,-0.468
GRC,2003,5.797,-6.47,104.259,3.45,-8.047,-3.014
GRC,2004,5.378,-5.673,105.493,3.02,-9.053,-4.146
GRC,2005,1.183,-7.515,109.859,3.486,-6.33,-1.528
GRC,2006,6.443,-11.041,105.334,3.314,-6.045,-1.554
GRC,2007,3.507,-14.128,104.637,2.989,-6.807,-2.241
GRC,2008,0.058,-14.679,110.907,4.23,-10.315,-5.434
GRC,2009,-4.119,-11.018,128.482,1.347,-15.424,-10.314
GRC,2010,-5.694,-10.066,147.846,4.704,-11.424,-5.316
GRC,2011,-9.877,-10.141,175.076,3.118,-10.5,-2.833
GRC,2012,-8.331,-2.595,164.278,1.035,-6.937,-1.517
GRC,2013,-2.272,-2.609,180.51,-0.854,-4.059,0.105
GRC,2014,0.792,-2.51,182.824,-1.394,-4.292,-0.277
GRC,2015,-0.228,-1.487,180.001,-1.094,-3.031,0.551
GRC,2016,-0.032,-2.374,183.675,0.013,0.28,3.497
GRC,2017,1.473,-2.568,182.623,1.138,1.055,4.192
GRC,2018,2.065,-3.556,189.553,0.774,0.778,4.144
GRC,2019,2.277,-2.211,183.691,0.517,-0.086,2.886
GRC,2020,-9.196,-7.238,209.927,-1.262,-10.337,-7.382
GRC,2021,8.654,-6.984,197.806,0.574,-7.441,-4.988
GRC,2022,5.744,-10.678,178.441,9.3,-2.456,0.032
GRC,2023,2.332,-6.701,165.154,4.155,-1.315,2.068
GRC,2024,2.272,-6.932,150.891,2.997,-0.315,2.94
GRC,2025,2.03,-6.538,142.169,2.44,-0.484,2.468
GRC,2026,1.755,-5.902,137.926,2.078,-0.587,2.363
GRD,1995,2.196,,43.082,3.027,-0.461,1.115
GRD,1996,4.386,,43.869,2.032,-3.019,-1.277
GRD,1997,4.916,,41.428,1.245,-4.94,-3.11
GRD,1998,11.808,,40.271,1.405,-2.394,-1.173
GRD,1999,6.981,,34.484,0.574,-1.701,0.064
GRD,2000,5.063,,41.626,2.142,-2.071,-0.351
GRD,2001,-2.024,,44.608,1.671,-6.053,-4.068
GRD,2002,3.438,,79.09,1.067,-13.897,-10.348
GRD,2003,9.464,,79.562,2.155,-2.814,1.1
GRD,2004,-0.647,,94.694,2.313,-0.575,3.112
GRD,2005,13.273,,87.312,3.476,0.901,2.491
GRD,2006,-3.993,,92.923,4.252,-5.228,-3.763
GRD,2007,6.124,,89.056,3.859,-5.907,-4.24
GRD,2008,0.948,,83.913,8.033,-3.718,-2.007
GRD,2009,-6.613,,91.094,-0.309,-4.402,-2.179
GRD,2010,-0.511,,96.216,3.437,-4.071,-1.91
GRD,2011,0.765,,102.782,3.033,-4.857,-2.402
GRD,2012,-1.155,,101.501,2.411,-5.441,-2.031
GRD,2013,2.351,,105.437,-0.044,-7.25,-3.939
GRD,2014,7.342,-9.082,99.34,-0.983,-4.197,-0.654
GRD,2015,6.445,-10.617,90.1,-0.515,-0.8,2.54
GRD,2016,3.74,-8.849,81.568,1.644,2.691,5.561
GRD,2017,4.439,-11.464,70.403,0.912,3.014,5.679
GRD,2018,4.361,-12.758,68.536,0.806,4.589,6.597
GRD,2019,0.677,-10.329,62.7,0.598,4.97,6.821
GRD,2020,-13.757,-16.106,89.493,-0.742,-4.545,-2.56
GRD,2021,4.687,-14.372,86.554,1.221,0.313,2.1
GRD,2022,7.321,-12.054,78.795,2.561,0.95,2.565
GRD,2023,4.716,-18.381,75.218,2.715,8.012,9.503
GRD,2024,3.6,-18.658,73.184,1.407,6.678,9.986
GRD,2025,3.892,-15.761,71.394,1.255,-8.849,-4.353
GRD,2026,3.314,-11.892,66.511,1.996,-3.308,-1.256
GTM,1995,4.4,-4.071,,8.414,-0.528,0.531
GTM,1996,2.8,-3.012,,11.06,0.037,1.204
GTM,1997,4.1,-3.73,,9.231,-0.79,-0.001
GTM,1998,4.6,-5.629,,6.61,-2.291,-1.138
GTM,1999,3.7,-5.889,,5.212,-2.962,-1.569
GTM,2000,2.5,-5.791,17.999,5.976,-1.877,-0.575
GTM,2001,3.104,-6.138,19.11,7.294,-2.003,-0.526
GTM,2002,3.839,-5.754,17.362,8.134,-1.032,0.291
GTM,2003,2.56,-4.416,19.803,5.602,-2.469,-1.232
GTM,2004,3.138,-4.662,20.553,7.573,-1.048,0.262
GTM,2005,3.276,-4.403,20.017,9.111,-1.67,-0.312
GTM,2006,5.351,-4.868,20.86,6.561,-1.878,-0.541
GTM,2007,6.338,-5.098,20.779,6.822,-1.403,0.045
GTM,2008,3.294,-3.861,19.57,11.351,-1.57,-0.247
GTM,2009,0.477,0.19,22.78,1.862,-3.12,-1.709
GTM,2010,2.884,-1.848,24.006,3.95,-3.277,-1.8
GTM,2011,4.164,-3.332,23.769,6.197,-2.804,-1.322
GTM,2012,2.975,-3.701,24.557,3.8,-2.416,-0.876
GTM,2013,3.695,-4.225,25.035,4.341,-2.164,-0.586
GTM,2014,4.444,-3.301,24.651,3.423,-1.921,-0.45
GTM,2015,4.092,-1.244,24.803,2.388,-1.472,0.128
GTM,2016,2.678,0.965,24.939,4.45,-1.11,0.429
GTM,2017,3.08,1.197,25.077,4.423,-1.384,0.136
GTM,2018,3.407,0.886,26.414,3.752,-1.881,-0.342
GTM,2019,4.018,2.361,26.414,3.701,-2.236,-0.605
GTM,2020,-1.786,5.049,31.491,3.212,-4.91,-3.188
GTM,2021,8.033,2.167,30.609,4.263,-1.162,0.564
GTM,2022,4.2,1.252,29.009,6.882,-1.695,-0.039
GTM,2023,3.527,3.117,27.202,6.209,-1.251,0.381
GTM,2024,3.689,2.678,26.477,2.869,-1.007,0.613
GTM,2025,4.1,2.251,27.232,2.972,-2.499,-0.825
GTM,2026,3.8,1.466,27.684,4.272,-2.526,-0.863
GUY,1995,5.055,-4.255,,12.222,,
GUY,1996,7.956,-2.124,,7.092,,
GUY,1997,6.185,-5.136,101.335,3.556,-1.698,2.772
GUY,1998,-1.707,-6.088,108.037,4.568,-2.67,1.173
GUY,1999,2.986,-1.373,97.104,7.533,-0.469,3.101
GUY,2000,-1.345,-4.656,97.23,6.112,-2.273,2.123
GUY,2001,2.26,-4.695,104.646,2.648,-3.708,0.437
GUY,2002,1.149,-3.194,105.078,5.36,-2.419,1.241
GUY,2003,-0.652,-2.854,95.617,5.979,-4.81,-2.12
GUY,2004,1.566,-1.153,91.77,4.67,-2.88,-0.528
GUY,2005,-1.942,-5.704,90.741,6.925,-6.54,-4.414
GUY,2006,5.127,-8.643,74.498,6.677,-6.163,-4.301
GUY,2007,7.02,-5.907,46.993,12.2,-3.353,-1.976
GUY,2008,1.977,-9.323,47.598,8.102,-2.775,-1.484
GUY,2009,3.319,-5.635,51.691,2.952,-2.499,-1.501
GUY,2010,4.371,-6.504,52.52,4.302,-1.879,-0.797
GUY,2011,5.437,-9.421,51.189,4.408,-2.134,-1.15
GUY,2012,5.039,-7.431,44.297,2.391,-3.111,-2.48
GUY,2013,3.653,-9.941,41.054,1.909,-2.163,-1.616
GUY,2014,1.686,-6.676,38.284,0.684,-3.876,-3.307
GUY,2015,0.687,-3.44,41.825,-0.865,-0.749,-0.158
GUY,2016,3.807,1.453,43.844,0.827,-3.212,-2.615
GUY,2017,3.734,-4.887,42.894,1.944,-3.135,-2.463
GUY,2018,4.441,-28.974,47.033,1.272,-2.519,-1.914
GUY,2019,5.353,-68.779,43.562,2.092,-2.517,-1.968
GUY,2020,43.48,-17.334,51.082,1.232,-7.782,-7.263
GUY,2021,20.06,-24.802,41.169,3.321,-6.939,-6.466
GUY,2022,63.334,25.853,24.832,6.477,-5.112,-4.82
GUY,2023,33.769,9.929,26.65,4.519,-5.784,-5.434
GUY,2024,43.569,24.607,24.267,2.455,-7.353,-7.024
GUY,2025,10.315,8.931,27.695,3.557,-4.951,-4.489
GUY,2026,22.951,14.891,28.372,4.361,-4.421,-3.868
HKG,1995,2.374,-6.266,,9.034,-0.273,
HKG,1996,4.258,-2.505,,6.324,2.02,
HKG,1997,5.1,-4.358,,5.818,6.318,
HKG,1998,-5.883,1.485,,2.827,-1.801,
HKG,1999,2.507,6.426,,-3.967,0.762,
HKG,2000,7.663,4.391,,-3.723,-0.587,
HKG,2001,0.561,6.136,,-1.61,-4.836,
HKG,2002,1.657,7.893,,-3.046,-4.773,
HKG,2003,3.056,10.82,,-2.587,-3.172,
HKG,2004,8.7,9.965,1.925,-0.367,1.605,
HKG,2005,7.388,11.918,1.709,0.914,0.971,0.28
HKG,2006,7.033,12.68,1.417,2.0,3.833,1.963
HKG,2007,6.465,13.022,1.19,2.035,7.336,5.727
HKG,2008,2.128,15.053,0.991,4.303,0.086,-2.646
HKG,2009,-2.459,9.88,0.662,0.579,1.532,-0.418
HKG,2010,6.768,6.996,0.618,2.293,4.136,2.299
HKG,2011,4.815,5.571,0.573,5.305,3.77,1.894
HKG,2012,1.7,1.579,0.543,4.054,3.143,1.329
HKG,2013,3.102,1.519,0.517,4.338,1.008,-0.676
HKG,2014,2.762,1.391,0.065,4.424,3.592,3.597
HKG,2015,2.388,3.317,0.062,2.991,0.595,0.591
HKG,2016,2.175,3.958,0.059,2.409,4.387,3.572
HKG,2017,3.796,4.569,0.055,1.494,5.493,4.705
HKG,2018,2.847,3.739,0.052,2.406,2.35,0.957
HKG,2019,-1.672,5.888,0.267,2.883,-0.583,-2.246
HKG,2020,-6.545,6.993,0.997,0.251,-9.229,-11.143
HKG,2021,6.454,11.798,1.938,1.569,0.008,-2.726
HKG,2022,-3.684,10.215,4.276,1.881,-6.575,-9.794
HKG,2023,3.214,8.503,6.328,2.097,-5.65,-7.988
HKG,2024,2.541,12.955,9.274,1.73,-6.053,-7.359
HKG,2025,1.522,11.427,11.806,1.9,-4.72,-5.98
HKG,2026,1.863,10.961,14.314,2.2,-3.226,-4.525
HND,1995,6.189,-3.265,65.378,29.432,-0.244,2.187
HND,1996,1.871,-3.717,64.643,23.845,0.127,2.515
HND,1997,4.598,-2.96,70.841,20.2,0.08,2.563
HND,1998,3.59,-2.014,67.421,13.668,2.893,5.288
HND,1999,-0.736,-3.76,75.758,11.664,1.381,3.784
HND,2000,7.291,-7.155,65.758,11.048,1.508,3.467
HND,2001,2.723,-6.325,63.417,9.666,-3.119,-1.534
HND,2002,3.754,-3.622,64.248,7.702,-5.015,-4.952
HND,2003,4.547,-6.792,67.757,7.671,-5.093,-4.913
HND,2004,6.232,-7.735,60.906,8.114,-2.475,-2.617
HND,2005,6.051,-3.002,55.606,8.809,-0.033,-0.32
HND,2006,6.567,-3.725,39.202,5.578,-1.355,-1.851
HND,2007,6.188,-9.092,24.022,6.936,-0.254,-0.943
HND,2008,4.232,-15.446,22.323,11.403,-0.267,-1.318
HND,2009,-2.432,-3.842,23.79,5.496,-4.865,-5.764
HND,2010,3.731,-5.112,21.816,4.699,-3.371,-4.063
HND,2011,3.836,-8.008,24.77,6.762,-2.943,-3.196
HND,2012,4.129,-8.591,27.086,5.196,-3.483,-3.596
HND,2013,2.792,-9.595,37.317,5.162,-5.73,-5.566
HND,2014,3.058,-6.994,35.227,6.129,-2.897,-2.63
HND,2015,3.84,-4.703,38.517,3.158,-0.781,0.02
HND,2016,3.893,-3.166,39.621,2.725,-0.397,0.219
HND,2017,4.843,-1.254,41.499,3.934,-0.408,0.205
HND,2018,3.845,-6.617,42.623,4.347,0.197,0.804
HND,2019,2.56,-2.643,43.5,4.366,0.089,0.844
HND,2020,-8.965,2.872,53.716,3.468,-4.585,-3.671
HND,2021,12.565,-5.502,51.03,4.481,-3.177,-2.144
HND,2022,4.144,-6.739,48.69,9.09,1.665,2.671
HND,2023,3.583,-3.895,44.936,6.663,-1.013,0.376
HND,2024,3.6,-4.642,42.615,4.606,-0.806,0.466
HND,2025,3.3,-4.293,43.049,4.74,-1.459,0.184
HND,2026,3.4,-4.135,43.529,4.16,-1.012,-0.117
HRV,1995,6.634,-6.324,,1.963,-4.23,-2.677
HRV,1996,5.874,-4.261,,3.644,-4.406,-3.171
HRV,1997,6.645,-11.251,,3.709,-4.934,-3.143
HRV,1998,1.862,-6.101,23.329,6.709,-6.36,-4.613
HRV,1999,-0.936,-6.312,30.007,4.014,-11.11,-9.212
HRV,2000,3.749,-1.408,35.434,4.605,-9.197,-7.284
HRV,2001,3.108,-2.177,36.589,4.26,-4.792,-2.82
HRV,2002,5.804,-6.387,36.453,2.534,-4.898,-3.531
HRV,2003,5.568,-8.94,37.845,2.399,-5.028,-3.695
HRV,2004,4.172,-5.961,39.957,2.144,-6.093,-4.697
HRV,2005,4.326,-7.303,40.901,2.995,-3.242,-1.851
HRV,2006,5.084,-7.929,38.372,3.288,-2.009,-0.76
HRV,2007,5.048,-7.94,37.078,2.659,-2.28,-1.033
HRV,2008,1.968,-10.968,38.915,5.803,-2.338,-0.917
HRV,2009,-6.814,-6.491,47.914,2.225,-7.151,-5.351
HRV,2010,-1.332,-2.156,56.801,1.083,-6.464,-4.472
HRV,2011,-0.1,-1.723,63.132,2.21,-7.532,-5.218
HRV,2012,-2.252,-1.763,68.853,3.353,-5.461,-2.788
HRV,2013,-0.126,-1.049,79.48,2.326,-5.524,-2.84
HRV,2014,-0.555,0.294,83.224,0.22,-5.195,-2.305
HRV,2015,2.322,2.55,82.768,-0.256,-3.529,-0.439
HRV,2016,3.461,2.094,79.256,-0.63,-1.041,1.785
HRV,2017,3.281,3.364,76.171,1.302,0.799,3.2
HRV,2018,2.903,1.117,72.847,1.557,0.235,2.285
HRV,2019,3.1,2.456,70.884,0.791,2.314,4.334
HRV,2020,-8.312,-1.328,86.469,-0.03,-7.234,-5.447
HRV,2021,12.634,0.545,78.201,2.724,-2.548,-1.151
HRV,2022,7.286,-3.468,68.544,10.67,0.14,1.361
HRV,2023,3.302,0.411,61.836,8.393,-0.855,0.443
HRV,2024,3.815,-1.239,57.647,4.017,-2.143,-0.973
HRV,2025,3.13,-0.677,55.902,3.704,-2.356,-1.108
HRV,2026,2.737,-0.648,55.465,2.574,-1.946,-0.793
HTI,1995,9.892,-0.807,,30.2,,
HTI,1996,4.143,-0.8,,20.584,,
HTI,1997,2.705,-0.205,26.234,11.606,0.373,0.767
HTI,1998,2.182,0.243,24.012,6.591,0.211,0.588
HTI,1999,2.71,-0.611,24.146,2.794,-1.544,-1.073
HTI,2000,0.87,-0.585,32.455,6.446,-1.357,-0.967
HTI,2001,-0.343,-1.171,28.754,15.489,-1.548,-1.204
HTI,2002,1.052,-0.492,31.951,6.555,-1.8,-1.532
HTI,2003,3.481,-0.914,37.794,22.238,-2.236,-1.701
HTI,2004,-1.318,-0.931,30.449,25.71,-1.343,-0.927
HTI,2005,3.072,0.425,29.709,14.111,-0.829,-0.225
HTI,2006,1.769,-0.919,32.163,12.972,-0.909,-0.426
HTI,2007,4.707,-0.897,24.436,6.913,-1.545,-1.129
HTI,2008,2.658,-1.953,33.921,12.511,-1.799,-1.414
HTI,2009,5.89,-1.053,19.411,5.597,-1.996,-1.656
HTI,2010,-5.652,-0.859,24.902,2.921,-1.497,-1.207
HTI,2011,5.098,-2.512,22.293,5.242,-1.43,-1.214
HTI,2012,0.502,-3.277,24.057,5.699,-2.712,-2.511
HTI,2013,4.325,-3.763,25.111,5.299,-3.976,-3.773
HTI,2014,1.723,-7.251,21.354,3.155,-3.641,-3.41
HTI,2015,2.563,-5.109,23.889,5.317,-1.472,-1.375
HTI,2016,1.812,-1.7,24.386,11.435,0.117,0.294
HTI,2017,2.51,-2.161,22.516,10.61,-0.316,-0.176
HTI,2018,1.668,-2.881,24.113,11.416,-1.126,-0.947
HTI,2019,-1.685,-1.14,26.53,17.308,-1.995,-1.721
HTI,2020,-3.343,0.51,22.321,22.945,-2.111,-1.862
HTI,2021,-1.798,0.417,28.863,15.941,-2.347,-1.993
HTI,2022,-1.682,-2.481,29.506,27.576,-1.754,-1.45
HTI,2023,-1.864,-3.482,28.464,44.1,0.768,1.053
HTI,2024,-4.2,-0.553,14.945,25.844,6.71,6.931
HTI,2025,-1.0,0.438,11.773,27.153,-0.115,-0.066
HTI,2026,1.0,-0.222,10.335,22.652,-0.539,-0.339
HUN,1995,2.541,-3.482,83.868,28.303,-8.571,-0.51
HUN,1996,0.101,-3.815,71.168,23.455,-4.36,3.068
HUN,1997,2.978,-4.052,62.196,18.295,-5.539,1.611
HUN,1998,3.848,-7.055,60.422,14.227,-7.413,-1.276
HUN,1999,3.086,-7.876,60.297,9.973,-5.267,0.823
HUN,2000,4.409,-8.493,55.638,9.788,-3.038,1.714
HUN,2001,4.062,-5.819,52.205,9.151,-3.996,-0.025
HUN,2002,4.73,-6.341,55.557,5.261,-8.794,-5.231
HUN,2003,3.939,-7.995,58.174,4.665,-7.191,-3.512
HUN,2004,4.963,-8.537,58.907,6.75,-6.597,-2.665
HUN,2005,4.3,-7.195,60.579,3.562,-7.787,-4.042
HUN,2006,3.934,-7.46,64.489,3.904,-9.269,-5.668
HUN,2007,0.332,-7.375,65.58,7.952,-5.085,-1.352
HUN,2008,0.993,-7.482,71.801,6.056,-3.785,-0.184
HUN,2009,-6.74,-1.318,78.188,4.198,-4.759,-0.793
HUN,2010,1.068,-0.263,80.174,4.872,-4.436,-0.686
HUN,2011,1.917,0.321,80.468,3.929,-5.22,-1.493
HUN,2012,-1.339,1.136,78.364,5.661,-2.331,1.865
HUN,2013,2.032,3.084,77.22,1.713,-2.598,1.656
HUN,2014,4.334,0.881,76.491,-0.229,-2.773,0.966
HUN,2015,3.66,2.165,75.724,-0.066,-2.003,1.314
HUN,2016,2.439,4.372,74.646,0.397,-1.792,1.196
HUN,2017,4.124,1.785,72.002,2.354,-2.455,0.121
HUN,2018,5.606,0.243,68.816,2.839,-2.046,0.212
HUN,2019,5.077,-0.64,64.988,3.373,-2.024,0.13
HUN,2020,-4.339,-0.945,78.687,3.305,-7.487,-5.318
HUN,2021,7.223,-4.105,76.215,5.105,-7.11,-5.032
HUN,2022,4.27,-8.491,73.858,14.62,-6.172,-3.904
HUN,2023,-0.843,0.315,72.966,17.14,-6.748,-3.154
HUN,2024,0.512,2.228,73.453,3.707,-4.915,-0.767
HUN,2025,1.403,1.036,73.508,4.92,-4.592,-0.44
HUN,2026,2.55,1.138,73.449,3.551,-4.209,-0.825
IDN,1995,8.22,-2.784,,9.415,0.641,1.845
IDN,1996,7.818,-2.657,,7.981,0.962,1.985
IDN,1997,4.7,-1.458,,6.237,-1.034,0.451
IDN,1998,-13.127,3.469,,58.447,-1.893,0.893
IDN,1999,0.791,3.4,,20.47,-0.959,2.263
IDN,2000,4.979,4.452,87.437,3.688,-1.87,1.444
IDN,2001,3.643,3.954,73.702,11.466,-1.763,3.103
IDN,2002,4.499,3.676,62.339,11.908,-0.576,3.848
IDN,2003,4.78,3.175,55.643,6.791,-1.077,1.907
IDN,2004,5.031,1.882,51.328,6.062,-0.26,2.242
IDN,2005,5.693,0.513,42.612,10.464,0.462,2.623
IDN,2006,5.501,2.406,35.848,13.099,0.451,2.628
IDN,2007,6.345,1.446,38.121,6.319,-0.953,0.905
IDN,2008,7.442,0.022,30.252,9.871,0.054,1.687
IDN,2009,4.702,1.837,26.483,4.804,-1.644,-0.084
IDN,2010,6.378,0.702,26.363,5.137,-1.242,0.045
IDN,2011,6.17,0.189,23.106,5.345,-0.704,0.487
IDN,2012,6.03,-2.66,22.955,3.979,-1.586,-0.42
IDN,2013,5.557,-3.19,24.884,6.41,-1.956,-0.771
IDN,2014,5.007,-3.088,24.645,6.399,-1.805,-0.542
IDN,2015,4.876,-2.035,27.013,6.36,-2.724,-1.37
IDN,2016,5.033,-1.819,27.955,3.53,-2.561,-1.087
IDN,2017,5.07,-1.595,29.396,3.807,-2.264,-0.67
IDN,2018,5.174,-2.939,30.423,3.291,-1.69,0.048
IDN,2019,5.019,-2.706,30.563,2.822,-2.091,-0.35
IDN,2020,-2.066,-0.419,39.747,2.031,-6.075,-4.041
IDN,2021,3.703,0.296,41.14,1.561,-4.405,-2.382
IDN,2022,5.307,1.002,40.141,4.139,-2.307,-0.335
IDN,2023,5.049,-0.149,39.601,3.713,-1.907,0.199
IDN,2024,5.03,-0.634,40.189,2.3,-2.292,-0.086
IDN,2025,4.653,-1.485,40.99,1.683,-2.591,-0.481
IDN,2026,4.674,-1.596,40.976,2.512,-2.569,-0.286
IND,1995,7.574,-1.637,70.876,9.96,-6.814,-3.45
IND,1996,7.55,-1.144,67.133,9.433,-6.705,-3.279
IND,1997,4.05,-1.323,69.008,6.845,-8.276,-4.871
IND,1998,6.184,-0.958,69.284,13.126,-9.742,-6.219
IND,1999,8.846,-1.024,71.267,3.425,-8.701,-4.874
IND,2000,3.841,-0.569,74.941,3.817,-8.409,-4.145
IND,2001,4.824,0.7,80.11,4.442,-11.033,-6.447
IND,2002,3.804,1.232,84.304,4.997,-11.072,-6.229
IND,2003,7.86,2.317,85.883,4.096,-11.428,-6.498
IND,2004,7.923,-0.348,84.89,3.997,-9.221,-4.214
IND,2005,7.923,-1.207,82.378,3.679,-7.493,-2.486
IND,2006,8.061,-1.017,77.941,6.736,-6.38,-1.486
IND,2007,7.661,-1.293,75.455,5.919,-4.586,0.264
IND,2008,3.087,-2.328,74.368,9.212,-9.171,-4.411
IND,2009,7.862,-2.864,72.77,10.607,-9.701,-5.051
IND,2010,8.498,-2.857,67.702,9.368,-8.795,-4.497
IND,2011,5.241,-4.29,68.648,8.112,-8.349,-4.003
IND,2012,5.456,-4.806,67.985,10.049,-7.55,-3.191
IND,2013,6.386,-1.737,67.713,9.383,-7.0,-2.439
IND,2014,7.41,-1.314,67.102,5.833,-7.071,-2.574
IND,2015,7.996,-1.05,69.049,4.908,-7.205,-2.684
IND,2016,8.256,-0.625,68.943,4.525,-7.12,-2.519
IND,2017,6.795,-1.835,69.669,3.587,-6.227,-1.496
IND,2018,6.454,-2.116,70.392,3.414,-6.376,-1.671
IND,2019,3.871,-0.866,75.04,4.769,-7.694,-3.001
IND,2020,-5.778,0.898,88.427,6.165,-12.864,-7.256
IND,2021,9.69,-1.222,83.487,5.506,-9.448,-4.262
IND,2022,7.609,-2.002,82.173,6.653,-8.969,-3.882
IND,2023,9.191,-0.716,81.231,5.361,-7.916,-2.985
IND,2024,6.46,-0.793,81.286,4.668,-7.377,-2.302
IND,2025,6.198,-0.946,80.391,4.238,-6.858,-1.584
IND,2026,6.265,-1.408,79.605,4.092,-7.157,-1.84
IRL,1995,9.593,2.478,78.522,2.518,-2.074,2.669
IRL,1996,9.092,2.666,69.833,2.18,-0.197,3.795
IRL,1997,10.747,2.348,61.578,1.253,1.373,4.738
IRL,1998,8.765,0.363,51.414,2.13,2.071,5.111
IRL,1999,10.53,-0.115,46.57,2.412,3.537,5.629
IRL,2000,9.403,0.614,36.412,5.303,4.855,6.464
IRL,2001,5.306,0.179,33.578,3.998,0.959,2.032
IRL,2002,5.9,0.247,30.89,4.686,-0.519,0.607
IRL,2003,3.014,0.492,29.832,4.0,0.346,1.438
IRL,2004,6.789,-0.098,28.103,2.31,1.298,2.26
IRL,2005,5.739,-3.54,26.06,2.201,1.57,2.429
IRL,2006,4.988,-5.353,23.653,2.674,2.775,3.513
IRL,2007,5.31,-6.511,23.948,2.889,0.268,0.889
IRL,2008,-4.484,-6.255,42.514,3.119,-7.031,-6.335
IRL,2009,-5.096,-4.667,61.765,-1.676,-13.873,-12.43
IRL,2010,1.683,-1.287,86.135,-1.636,-32.108,-29.917
IRL,2011,1.65,-1.681,109.428,1.213,-13.45,-11.028
IRL,2012,-0.399,-3.355,118.73,1.892,-8.402,-5.187
IRL,2013,2.192,2.395,117.494,0.538,-6.267,-2.797
IRL,2014,9.336,2.062,101.276,0.301,-3.513,-0.256
IRL,2015,24.616,6.133,73.962,-0.05,-1.971,0.324
IRL,2016,1.223,-1.243,72.64,-0.183,-0.761,1.419
IRL,2017,10.049,1.143,65.234,0.259,-0.297,1.571
IRL,2018,7.545,4.291,61.472,0.7,0.094,1.628
IRL,2019,5.041,-20.724,55.924,0.885,0.409,1.648
IRL,2020,7.158,-7.07,57.007,-0.459,-4.879,-3.89
IRL,2021,16.255,12.165,52.564,2.413,-1.4,-0.674
IRL,2022,8.62,8.762,43.149,8.074,1.65,2.247
IRL,2023,-5.53,8.092,43.283,5.201,1.479,1.93
IRL,2024,1.221,17.158,41.113,1.323,4.378,4.748
IRL,2025,2.261,11.598,36.681,1.908,1.692,2.106
IRL,2026,2.113,11.042,34.346,1.662,1.596,1.957
IRN,1995,2.401,2.922,,49.32,-3.211,
IRN,1996,6.351,3.311,35.81,23.918,-0.915,
IRN,1997,1.35,1.202,37.683,16.544,-2.209,
IRN,1998,2.08,-1.044,36.159,18.454,-6.138,
IRN,1999,2.003,2.395,27.118,20.24,-0.621,
IRN,2000,5.846,3.407,22.152,12.292,6.614,
IRN,2001,2.392,1.808,25.607,11.538,0.024,0.304
IRN,2002,8.079,2.702,28.531,15.827,-3.517,-3.226
IRN,2003,8.639,0.515,26.788,15.573,-3.364,-3.11
