index,iso3,anio,variable,valor
567,BGR,2018,resultado_fiscal_weo,0.123
568,BGR,2019,resultado_fiscal_weo,-0.961
569,BGR,2020,resultado_fiscal_weo,-2.917
570,BGR,2021,resultado_fiscal_weo,-2.801
571,BGR,2022,resultado_fiscal_weo,-0.8
572,BGR,2023,resultado_fiscal_weo,-3.034
573,BGR,2024,resultado_fiscal_weo,-3.026
574,BGR,2025,resultado_fiscal_weo,-3.029
575,BGR,2026,resultado_fiscal_weo,-2.955
576,BHR,1995,resultado_fiscal_weo,-3.988
577,BHR,1996,resultado_fiscal_weo,0.242
578,BHR,1997,resultado_fiscal_weo,-6.387
579,BHR,1998,resultado_fiscal_weo,-5.491
580,BHR,1999,resultado_fiscal_weo,-4.849
581,BHR,2000,resultado_fiscal_weo,7.327
582,BHR,2001,resultado_fiscal_weo,0.695
583,BHR,2002,resultado_fiscal_weo,-3.272
584,BHR,2003,resultado_fiscal_weo,-1.703
585,BHR,2004,resultado_fiscal_weo,0.237
586,BHR,2005,resultado_fiscal_weo,2.796
587,BHR,2006,resultado_fiscal_weo,2.242
588,BHR,2007,resultado_fiscal_weo,1.521
589,BHR,2008,resultado_fiscal_weo,4.083
590,BHR,2009,resultado_fiscal_weo,-5.359
591,BHR,2010,resultado_fiscal_weo,-9.286
592,BHR,2011,resultado_fiscal_weo,-4.901
593,BHR,2012,resultado_fiscal_weo,-5.766
594,BHR,2013,resultado_fiscal_weo,-8.545
595,BHR,2014,resultado_fiscal_weo,-3.319
596,BHR,2015,resultado_fiscal_weo,-17.462
597,BHR,2016,resultado_fiscal_weo,-16.579
598,BHR,2017,resultado_fiscal_weo,-13.377
599,BHR,2018,resultado_fiscal_weo,-11.276
600,BHR,2019,resultado_fiscal_weo,-8.567
601,BHR,2020,resultado_fiscal_weo,-17.305
602,BHR,2021,resultado_fiscal_weo,-10.57
603,BHR,2022,resultado_fiscal_weo,-5.148
604,BHR,2023,resultado_fiscal_weo,-8.455
605,BHR,2024,resultado_fiscal_weo,-10.695
606,BHR,2025,resultado_fiscal_weo,-10.361
607,BHR,2026,resultado_fiscal_weo,-11.139
608,BHS,1995,resultado_fiscal_weo,0.18
609,BHS,1996,resultado_fiscal_weo,-0.154
610,BHS,1997,resultado_fiscal_weo,-1.604
611,BHS,1998,resultado_fiscal_weo,-0.428
612,BHS,1999,resultado_fiscal_weo,1.778
613,BHS,2000,resultado_fiscal_weo,0.093
614,BHS,2001,resultado_fiscal_weo,0.302
615,BHS,2002,resultado_fiscal_weo,-1.668
616,BHS,2003,resultado_fiscal_weo,-1.629
617,BHS,2004,resultado_fiscal_weo,-1.947
618,BHS,2005,resultado_fiscal_weo,-1.155
619,BHS,2006,resultado_fiscal_weo,-0.439
620,BHS,2007,resultado_fiscal_weo,-0.773
621,BHS,2008,resultado_fiscal_weo,-0.824
622,BHS,2009,resultado_fiscal_weo,-2.388
623,BHS,2010,resultado_fiscal_weo,-2.57
624,BHS,2011,resultado_fiscal_weo,-2.868
625,BHS,2012,resultado_fiscal_weo,-3.253
626,BHS,2013,resultado_fiscal_weo,-5.117
627,BHS,2014,resultado_fiscal_weo,-4.563
628,BHS,2015,resultado_fiscal_weo,-3.385
629,BHS,2016,resultado_fiscal_weo,-2.61
630,BHS,2017,resultado_fiscal_weo,-6.092
631,BHS,2018,resultado_fiscal_weo,-3.327
632,BHS,2019,resultado_fiscal_weo,-1.692
633,BHS,2020,resultado_fiscal_weo,-7.381
634,BHS,2021,resultado_fiscal_weo,-13.087
635,BHS,2022,resultado_fiscal_weo,-5.786
636,BHS,2023,resultado_fiscal_weo,-3.813
637,BHS,2024,resultado_fiscal_weo,-1.282
638,BHS,2025,resultado_fiscal_weo,-1.555
639,BHS,2026,resultado_fiscal_weo,-0.354
643,BIH,1998,resultado_fiscal_weo,-0.978
644,BIH,1999,resultado_fiscal_weo,-2.782
645,BIH,2000,resultado_fiscal_weo,-4.625
646,BIH,2001,resultado_fiscal_weo,-3.443
647,BIH,2002,resultado_fiscal_weo,-2.988
648,BIH,2003,resultado_fiscal_weo,-0.442
649,BIH,2004,resultado_fiscal_weo,-0.184
650,BIH,2005,resultado_fiscal_weo,0.74
651,BIH,2006,resultado_fiscal_weo,2.082
652,BIH,2007,resultado_fiscal_weo,0.169
653,BIH,2008,resultado_fiscal_weo,-3.823
654,BIH,2009,resultado_fiscal_weo,-5.342
655,BIH,2010,resultado_fiscal_weo,-4.058
656,BIH,2011,resultado_fiscal_weo,-2.728
657,BIH,2012,resultado_fiscal_weo,-2.682
658,BIH,2013,resultado_fiscal_weo,-1.28
659,BIH,2014,resultado_fiscal_weo,-2.866
660,BIH,2015,resultado_fiscal_weo,-0.194
661,BIH,2016,resultado_fiscal_weo,0.342
662,BIH,2017,resultado_fiscal_weo,1.789
663,BIH,2018,resultado_fiscal_weo,1.632
664,BIH,2019,resultado_fiscal_weo,1.368
665,BIH,2020,resultado_fiscal_weo,-4.502
666,BIH,2021,resultado_fiscal_weo,-0.177
667,BIH,2022,resultado_fiscal_weo,0.149
668,BIH,2023,resultado_fiscal_weo,-1.671
669,BIH,2024,resultado_fiscal_weo,-1.639
670,BIH,2025,resultado_fiscal_weo,-2.192
671,BIH,2026,resultado_fiscal_weo,-2.353
678,BLR,2001,resultado_fiscal_weo,-4.738
679,BLR,2002,resultado_fiscal_weo,-7.807
680,BLR,2003,resultado_fiscal_weo,-6.739
681,BLR,2004,resultado_fiscal_weo,-7.063
682,BLR,2005,resultado_fiscal_weo,-6.706
683,BLR,2006,resultado_fiscal_weo,-7.705
684,BLR,2007,resultado_fiscal_weo,-7.821
685,BLR,2008,resultado_fiscal_weo,-10.906
686,BLR,2009,resultado_fiscal_weo,-7.232
687,BLR,2010,resultado_fiscal_weo,-4.187
688,BLR,2011,resultado_fiscal_weo,-2.806
689,BLR,2012,resultado_fiscal_weo,0.36
690,BLR,2013,resultado_fiscal_weo,-0.982
691,BLR,2014,resultado_fiscal_weo,0.092
692,BLR,2015,resultado_fiscal_weo,-2.964
693,BLR,2016,resultado_fiscal_weo,-1.659
694,BLR,2017,resultado_fiscal_weo,-0.337
695,BLR,2018,resultado_fiscal_weo,1.805
696,BLR,2019,resultado_fiscal_weo,0.91
697,BLR,2020,resultado_fiscal_weo,-2.87
698,BLR,2021,resultado_fiscal_weo,-0.223
699,BLR,2022,resultado_fiscal_weo,-2.043
700,BLR,2023,resultado_fiscal_weo,0.706
701,BLR,2024,resultado_fiscal_weo,0.746
702,BLR,2025,resultado_fiscal_weo,0.244
703,BLR,2026,resultado_fiscal_weo,-0.228
705,BLZ,1996,resultado_fiscal_weo,-1.761
706,BLZ,1997,resultado_fiscal_weo,-1.807
707,BLZ,1998,resultado_fiscal_weo,-2.688
708,BLZ,1999,resultado_fiscal_weo,-6.509
709,BLZ,2000,resultado_fiscal_weo,-6.678
710,BLZ,2001,resultado_fiscal_weo,-7.23
711,BLZ,2002,resultado_fiscal_weo,-5.403
712,BLZ,2003,resultado_fiscal_weo,-8.407
713,BLZ,2004,resultado_fiscal_weo,-4.52
714,BLZ,2005,resultado_fiscal_weo,-3.701
715,BLZ,2006,resultado_fiscal_weo,-2.269
716,BLZ,2007,resultado_fiscal_weo,-0.187
717,BLZ,2008,resultado_fiscal_weo,1.253
718,BLZ,2009,resultado_fiscal_weo,-2.463
719,BLZ,2010,resultado_fiscal_weo,-1.907
720,BLZ,2011,resultado_fiscal_weo,-1.058
721,BLZ,2012,resultado_fiscal_weo,-0.225
722,BLZ,2013,resultado_fiscal_weo,-1.21
723,BLZ,2014,resultado_fiscal_weo,-1.724
724,BLZ,2015,resultado_fiscal_weo,-5.143
725,BLZ,2016,resultado_fiscal_weo,-4.472
726,BLZ,2017,resultado_fiscal_weo,-3.481
727,BLZ,2018,resultado_fiscal_weo,-1.362
728,BLZ,2019,resultado_fiscal_weo,-2.894
729,BLZ,2020,resultado_fiscal_weo,-8.585
730,BLZ,2021,resultado_fiscal_weo,-3.302
731,BLZ,2022,resultado_fiscal_weo,-0.48
732,BLZ,2023,resultado_fiscal_weo,-1.989
733,BLZ,2024,resultado_fiscal_weo,-2.364
734,BLZ,2025,resultado_fiscal_weo,-1.646
735,BLZ,2026,resultado_fiscal_weo,-1.544
736,BOL,1995,resultado_fiscal_weo,-1.817
737,BOL,1996,resultado_fiscal_weo,-1.9
738,BOL,1997,resultado_fiscal_weo,-3.281
739,BOL,1998,resultado_fiscal_weo,-5.1
740,BOL,1999,resultado_fiscal_weo,-3.837
741,BOL,2000,resultado_fiscal_weo,-3.728
742,BOL,2001,resultado_fiscal_weo,-6.82
743,BOL,2002,resultado_fiscal_weo,-8.788
744,BOL,2003,resultado_fiscal_weo,-7.875
745,BOL,2004,resultado_fiscal_weo,-5.543
746,BOL,2005,resultado_fiscal_weo,-2.245
747,BOL,2006,resultado_fiscal_weo,4.47
748,BOL,2007,resultado_fiscal_weo,-1.54
749,BOL,2008,resultado_fiscal_weo,3.528
750,BOL,2009,resultado_fiscal_weo,2.63
751,BOL,2010,resultado_fiscal_weo,1.624
752,BOL,2011,resultado_fiscal_weo,0.831
753,BOL,2012,resultado_fiscal_weo,1.715
754,BOL,2013,resultado_fiscal_weo,0.595
755,BOL,2014,resultado_fiscal_weo,-3.41
756,BOL,2015,resultado_fiscal_weo,-6.935
757,BOL,2016,resultado_fiscal_weo,-7.243
758,BOL,2017,resultado_fiscal_weo,-7.855
759,BOL,2018,resultado_fiscal_weo,-8.172
760,BOL,2019,resultado_fiscal_weo,-7.249
761,BOL,2020,resultado_fiscal_weo,-12.722
762,BOL,2021,resultado_fiscal_weo,-9.329
763,BOL,2022,resultado_fiscal_weo,-7.122
764,BOL,2023,resultado_fiscal_weo,-10.945
765,BOL,2024,resultado_fiscal_weo,-10.303
766,BOL,2025,resultado_fiscal_weo,-10.748
767,BOL,2026,resultado_fiscal_weo,-13.441
774,BRA,2001,resultado_fiscal_weo,-3.468
775,BRA,2002,resultado_fiscal_weo,-4.149
776,BRA,2003,resultado_fiscal_weo,-5.401
777,BRA,2004,resultado_fiscal_weo,-2.955
778,BRA,2005,resultado_fiscal_weo,-3.364
779,BRA,2006,resultado_fiscal_weo,-4.868
780,BRA,2007,resultado_fiscal_weo,-2.66
781,BRA,2008,resultado_fiscal_weo,-2.393
782,BRA,2009,resultado_fiscal_weo,-4.23
783,BRA,2010,resultado_fiscal_weo,-3.554
784,BRA,2011,resultado_fiscal_weo,-2.741
785,BRA,2012,resultado_fiscal_weo,-2.351
786,BRA,2013,resultado_fiscal_weo,-3.422
787,BRA,2014,resultado_fiscal_weo,-6.275
788,BRA,2015,resultado_fiscal_weo,-9.281
789,BRA,2016,resultado_fiscal_weo,-7.991
790,BRA,2017,resultado_fiscal_weo,-7.97
791,BRA,2018,resultado_fiscal_weo,-6.99
792,BRA,2019,resultado_fiscal_weo,-4.859
793,BRA,2020,resultado_fiscal_weo,-11.637
794,BRA,2021,resultado_fiscal_weo,-2.631
795,BRA,2022,resultado_fiscal_weo,-3.965
796,BRA,2023,resultado_fiscal_weo,-7.712
797,BRA,2024,resultado_fiscal_weo,-6.626
798,BRA,2025,resultado_fiscal_weo,-8.516
799,BRA,2026,resultado_fiscal_weo,-7.667
800,BRB,1995,resultado_fiscal_weo,6.116
801,BRB,1996,resultado_fiscal_weo,3.7
802,BRB,1997,resultado_fiscal_weo,5.444
803,BRB,1998,resultado_fiscal_weo,5.952
804,BRB,1999,resultado_fiscal_weo,5.351
805,BRB,2000,resultado_fiscal_weo,4.944
806,BRB,2001,resultado_fiscal_weo,4.048
807,BRB,2002,resultado_fiscal_weo,-5.238
808,BRB,2003,resultado_fiscal_weo,-3.023
809,BRB,2004,resultado_fiscal_weo,-2.885
810,BRB,2005,resultado_fiscal_weo,-2.943
811,BRB,2006,resultado_fiscal_weo,-3.308
812,BRB,2007,resultado_fiscal_weo,-4.309
813,BRB,2008,resultado_fiscal_weo,-4.168
814,BRB,2009,resultado_fiscal_weo,-6.537
815,BRB,2010,resultado_fiscal_weo,-7.49
816,BRB,2011,resultado_fiscal_weo,-3.638
817,BRB,2012,resultado_fiscal_weo,-7.039
818,BRB,2013,resultado_fiscal_weo,-8.97
819,BRB,2014,resultado_fiscal_weo,-6.592
820,BRB,2015,resultado_fiscal_weo,-8.149
821,BRB,2016,resultado_fiscal_weo,-4.84
822,BRB,2017,resultado_fiscal_weo,-3.868
823,BRB,2018,resultado_fiscal_weo,-0.342
824,BRB,2019,resultado_fiscal_weo,3.032
825,BRB,2020,resultado_fiscal_weo,-4.473
826,BRB,2021,resultado_fiscal_weo,-4.345
827,BRB,2022,resultado_fiscal_weo,-1.903
828,BRB,2023,resultado_fiscal_weo,-1.685
829,BRB,2024,resultado_fiscal_weo,-1.308
830,BRB,2025,resultado_fiscal_weo,-0.264
831,BRB,2026,resultado_fiscal_weo,0.158
832,BRN,1995,resultado_fiscal_weo,-17.482
833,BRN,1996,resultado_fiscal_weo,-7.687
834,BRN,1997,resultado_fiscal_weo,-10.415
835,BRN,1998,resultado_fiscal_weo,-21.194
836,BRN,1999,resultado_fiscal_weo,-16.123
837,BRN,2000,resultado_fiscal_weo,6.86
838,BRN,2001,resultado_fiscal_weo,2.585
839,BRN,2002,resultado_fiscal_weo,-4.613
840,BRN,2003,resultado_fiscal_weo,8.061
841,BRN,2004,resultado_fiscal_weo,8.565
842,BRN,2005,resultado_fiscal_weo,16.009
843,BRN,2006,resultado_fiscal_weo,19.78
844,BRN,2007,resultado_fiscal_weo,3.119
845,BRN,2008,resultado_fiscal_weo,36.14
846,BRN,2009,resultado_fiscal_weo,3.61
847,BRN,2010,resultado_fiscal_weo,7.612
848,BRN,2011,resultado_fiscal_weo,25.632
849,BRN,2012,resultado_fiscal_weo,15.786
850,BRN,2013,resultado_fiscal_weo,13.025
851,BRN,2014,resultado_fiscal_weo,3.576
852,BRN,2015,resultado_fiscal_weo,-14.523
853,BRN,2016,resultado_fiscal_weo,-21.68
854,BRN,2017,resultado_fiscal_weo,-10.397
855,BRN,2018,resultado_fiscal_weo,-3.587
856,BRN,2019,resultado_fiscal_weo,-3.689
857,BRN,2020,resultado_fiscal_weo,-15.774
858,BRN,2021,resultado_fiscal_weo,-8.164
859,BRN,2022,resultado_fiscal_weo,2.531
860,BRN,2023,resultado_fiscal_weo,-10.862
861,BRN,2024,resultado_fiscal_weo,-10.176
862,BRN,2025,resultado_fiscal_weo,-10.287
863,BRN,2026,resultado_fiscal_weo,-11.074
864,BTN,1995,resultado_fiscal_weo,-0.885
865,BTN,1996,resultado_fiscal_weo,2.554
866,BTN,1997,resultado_fiscal_weo,-1.916
867,BTN,1998,resultado_fiscal_weo,1.277
868,BTN,1999,resultado_fiscal_weo,-1.281
869,BTN,2000,resultado_fiscal_weo,-3.391
870,BTN,2001,resultado_fiscal_weo,-12.169
871,BTN,2002,resultado_fiscal_weo,-4.332
872,BTN,2003,resultado_fiscal_weo,-10.213
873,BTN,2004,resultado_fiscal_weo,1.8
874,BTN,2005,resultado_fiscal_weo,-6.962
875,BTN,2006,resultado_fiscal_weo,-0.073
876,BTN,2007,resultado_fiscal_weo,0.793
877,BTN,2008,resultado_fiscal_weo,-2.566
878,BTN,2009,resultado_fiscal_weo,-0.801
879,BTN,2010,resultado_fiscal_weo,1.923
880,BTN,2011,resultado_fiscal_weo,-3.024
881,BTN,2012,resultado_fiscal_weo,-2.102
882,BTN,2013,resultado_fiscal_weo,-4.545
883,BTN,2014,resultado_fiscal_weo,2.456
884,BTN,2015,resultado_fiscal_weo,-0.49
885,BTN,2016,resultado_fiscal_weo,-2.309
886,BTN,2017,resultado_fiscal_weo,-4.492
887,BTN,2018,resultado_fiscal_weo,-1.519
888,BTN,2019,resultado_fiscal_weo,-1.486
889,BTN,2020,resultado_fiscal_weo,-1.807
890,BTN,2021,resultado_fiscal_weo,-5.76
891,BTN,2022,resultado_fiscal_weo,-6.952
892,BTN,2023,resultado_fiscal_weo,-4.703
893,BTN,2024,resultado_fiscal_weo,-0.166
894,BTN,2025,resultado_fiscal_weo,-2.508
895,BTN,2026,resultado_fiscal_weo,-2.066
900,BWA,1999,resultado_fiscal_weo,5.949
901,BWA,2000,resultado_fiscal_weo,8.73
902,BWA,2001,resultado_fiscal_weo,-2.913
903,BWA,2002,resultado_fiscal_weo,-3.941
904,BWA,2003,resultado_fiscal_weo,-0.175
905,BWA,2004,resultado_fiscal_weo,1.346
906,BWA,2005,resultado_fiscal_weo,10.325
907,BWA,2006,resultado_fiscal_weo,13.311
908,BWA,2007,resultado_fiscal_weo,5.733
909,BWA,2008,resultado_fiscal_weo,-7.614
910,BWA,2009,resultado_fiscal_weo,-13.78
911,BWA,2010,resultado_fiscal_weo,-7.951
912,BWA,2011,resultado_fiscal_weo,-0.116
913,BWA,2012,resultado_fiscal_weo,0.887
914,BWA,2013,resultado_fiscal_weo,5.839
915,BWA,2014,resultado_fiscal_weo,3.897
916,BWA,2015,resultado_fiscal_weo,-4.821
917,BWA,2016,resultado_fiscal_weo,0.714
918,BWA,2017,resultado_fiscal_weo,-1.143
919,BWA,2018,resultado_fiscal_weo,-5.031
920,BWA,2019,resultado_fiscal_weo,-8.533
921,BWA,2020,resultado_fiscal_weo,-10.869
922,BWA,2021,resultado_fiscal_weo,-2.333
923,BWA,2022,resultado_fiscal_weo,-0.006
924,BWA,2023,resultado_fiscal_weo,-4.189
925,BWA,2024,resultado_fiscal_weo,-10.254
926,BWA,2025,resultado_fiscal_weo,-11.02
927,BWA,2026,resultado_fiscal_weo,-9.288
928,CAF,1995,resultado_fiscal_weo,-4.84
929,CAF,1996,resultado_fiscal_weo,-1.059
930,CAF,1997,resultado_fiscal_weo,-1.565
931,CAF,1998,resultado_fiscal_weo,0.001
932,CAF,1999,resultado_fiscal_weo,-0.496
933,CAF,2000,resultado_fiscal_weo,-2.008
934,CAF,2001,resultado_fiscal_weo,-0.876
935,CAF,2002,resultado_fiscal_weo,-1.19
936,CAF,2003,resultado_fiscal_weo,-3.063
937,CAF,2004,resultado_fiscal_weo,-1.738
938,CAF,2005,resultado_fiscal_weo,-4.367
939,CAF,2006,resultado_fiscal_weo,8.584
940,CAF,2007,resultado_fiscal_weo,1.044
941,CAF,2008,resultado_fiscal_weo,-1.231
942,CAF,2009,resultado_fiscal_weo,-0.544
943,CAF,2010,resultado_fiscal_weo,-1.347
944,CAF,2011,resultado_fiscal_weo,-2.149
945,CAF,2012,resultado_fiscal_weo,-0.776
946,CAF,2013,resultado_fiscal_weo,-2.304
947,CAF,2014,resultado_fiscal_weo,-3.264
948,CAF,2015,resultado_fiscal_weo,-0.588
949,CAF,2016,resultado_fiscal_weo,1.277
950,CAF,2017,resultado_fiscal_weo,-1.056
951,CAF,2018,resultado_fiscal_weo,-0.972
952,CAF,2019,resultado_fiscal_weo,1.423
953,CAF,2020,resultado_fiscal_weo,-3.361
954,CAF,2021,resultado_fiscal_weo,-6.021
955,CAF,2022,resultado_fiscal_weo,-5.344
956,CAF,2023,resultado_fiscal_weo,-3.59
957,CAF,2024,resultado_fiscal_weo,-4.98
958,CAF,2025,resultado_fiscal_weo,-1.619
959,CAF,2026,resultado_fiscal_weo,0.132
960,CAN,1995,resultado_fiscal_weo,-5.49
961,CAN,1996,resultado_fiscal_weo,-3.053
962,CAN,1997,resultado_fiscal_weo,0.039
963,CAN,1998,resultado_fiscal_weo,0.143
964,CAN,1999,resultado_fiscal_weo,1.656
965,CAN,2000,resultado_fiscal_weo,2.64
966,CAN,2001,resultado_fiscal_weo,0.529
967,CAN,2002,resultado_fiscal_weo,-0.234
968,CAN,2003,resultado_fiscal_weo,-0.127
969,CAN,2004,resultado_fiscal_weo,0.768
970,CAN,2005,resultado_fiscal_weo,1.553
971,CAN,2006,resultado_fiscal_weo,1.828
972,CAN,2007,resultado_fiscal_weo,1.82
973,CAN,2008,resultado_fiscal_weo,0.184
974,CAN,2009,resultado_fiscal_weo,-3.881
975,CAN,2010,resultado_fiscal_weo,-4.738
976,CAN,2011,resultado_fiscal_weo,-3.309
977,CAN,2012,resultado_fiscal_weo,-2.525
978,CAN,2013,resultado_fiscal_weo,-1.495
979,CAN,2014,resultado_fiscal_weo,0.175
980,CAN,2015,resultado_fiscal_weo,-0.062
981,CAN,2016,resultado_fiscal_weo,-0.453
982,CAN,2017,resultado_fiscal_weo,-0.112
983,CAN,2018,resultado_fiscal_weo,0.36
984,CAN,2019,resultado_fiscal_weo,-0.017
985,CAN,2020,resultado_fiscal_weo,-10.949
986,CAN,2021,resultado_fiscal_weo,-3.057
987,CAN,2022,resultado_fiscal_weo,0.556
988,CAN,2023,resultado_fiscal_weo,0.072
989,CAN,2024,resultado_fiscal_weo,-2.15
990,CAN,2025,resultado_fiscal_weo,-1.875
991,CAN,2026,resultado_fiscal_weo,-1.641
992,CHE,1995,resultado_fiscal_weo,-1.858
993,CHE,1996,resultado_fiscal_weo,-2.014
994,CHE,1997,resultado_fiscal_weo,-2.333
995,CHE,1998,resultado_fiscal_weo,-1.306
996,CHE,1999,resultado_fiscal_weo,-1.572
997,CHE,2000,resultado_fiscal_weo,0.282
998,CHE,2001,resultado_fiscal_weo,0.207
999,CHE,2002,resultado_fiscal_weo,-1.745
1000,CHE,2003,resultado_fiscal_weo,-1.359
1001,CHE,2004,resultado_fiscal_weo,-1.393
1002,CHE,2005,resultado_fiscal_weo,-0.646
1003,CHE,2006,resultado_fiscal_weo,0.846
1004,CHE,2007,resultado_fiscal_weo,1.575
1005,CHE,2008,resultado_fiscal_weo,1.935
1006,CHE,2009,resultado_fiscal_weo,0.498
1007,CHE,2010,resultado_fiscal_weo,0.354
1008,CHE,2011,resultado_fiscal_weo,0.683
1009,CHE,2012,resultado_fiscal_weo,0.235
1010,CHE,2013,resultado_fiscal_weo,-0.432
1011,CHE,2014,resultado_fiscal_weo,-0.247
1012,CHE,2015,resultado_fiscal_weo,0.546
1013,CHE,2016,resultado_fiscal_weo,0.238
1014,CHE,2017,resultado_fiscal_weo,1.13
1015,CHE,2018,resultado_fiscal_weo,1.29
1016,CHE,2019,resultado_fiscal_weo,1.341
1017,CHE,2020,resultado_fiscal_weo,-3.014
1018,CHE,2021,resultado_fiscal_weo,-0.289
1019,CHE,2022,resultado_fiscal_weo,1.191
1020,CHE,2023,resultado_fiscal_weo,0.122
1021,CHE,2024,resultado_fiscal_weo,0.578
1022,CHE,2025,resultado_fiscal_weo,0.265
1023,CHE,2026,resultado_fiscal_weo,0.162
1024,CHL,1995,resultado_fiscal_weo,3.101
1025,CHL,1996,resultado_fiscal_weo,2.071
1026,CHL,1997,resultado_fiscal_weo,2.039
1027,CHL,1998,resultado_fiscal_weo,0.39
1028,CHL,1999,resultado_fiscal_weo,-2.018
1029,CHL,2000,resultado_fiscal_weo,-0.693
1030,CHL,2001,resultado_fiscal_weo,-0.495
1031,CHL,2002,resultado_fiscal_weo,-1.171
1032,CHL,2003,resultado_fiscal_weo,-0.416
1033,CHL,2004,resultado_fiscal_weo,2.051
1034,CHL,2005,resultado_fiscal_weo,4.568
1035,CHL,2006,resultado_fiscal_weo,7.509
1036,CHL,2007,resultado_fiscal_weo,7.955
1037,CHL,2008,resultado_fiscal_weo,3.93
1038,CHL,2009,resultado_fiscal_weo,-4.259
1039,CHL,2010,resultado_fiscal_weo,-0.363
1040,CHL,2011,resultado_fiscal_weo,1.427
1041,CHL,2012,resultado_fiscal_weo,0.682
1042,CHL,2013,resultado_fiscal_weo,-0.47
1043,CHL,2014,resultado_fiscal_weo,-1.496
1044,CHL,2015,resultado_fiscal_weo,-2.089
1045,CHL,2016,resultado_fiscal_weo,-2.661
1046,CHL,2017,resultado_fiscal_weo,-2.628
1047,CHL,2018,resultado_fiscal_weo,-1.482
1048,CHL,2019,resultado_fiscal_weo,-2.731
1049,CHL,2020,resultado_fiscal_weo,-7.095
1050,CHL,2021,resultado_fiscal_weo,-7.525
1051,CHL,2022,resultado_fiscal_weo,1.36
1052,CHL,2023,resultado_fiscal_weo,-2.273
1053,CHL,2024,resultado_fiscal_weo,-2.739
1054,CHL,2025,resultado_fiscal_weo,-2.008
1055,CHL,2026,resultado_fiscal_weo,-1.09
1056,CHN,1995,resultado_fiscal_weo,-0.944
1057,CHN,1996,resultado_fiscal_weo,-0.733
1058,CHN,1997,resultado_fiscal_weo,-0.726
1059,CHN,1998,resultado_fiscal_weo,-1.076
1060,CHN,1999,resultado_fiscal_weo,-2.296
1061,CHN,2000,resultado_fiscal_weo,-2.811
1062,CHN,2001,resultado_fiscal_weo,-2.562
1063,CHN,2002,resultado_fiscal_weo,-2.843
1064,CHN,2003,resultado_fiscal_weo,-2.36
1065,CHN,2004,resultado_fiscal_weo,-1.489
1066,CHN,2005,resultado_fiscal_weo,-1.38
1067,CHN,2006,resultado_fiscal_weo,-1.126
1068,CHN,2007,resultado_fiscal_weo,0.058
1069,CHN,2008,resultado_fiscal_weo,-0.024
1070,CHN,2009,resultado_fiscal_weo,-1.721
1071,CHN,2010,resultado_fiscal_weo,-0.356
1072,CHN,2011,resultado_fiscal_weo,-0.096
1073,CHN,2012,resultado_fiscal_weo,-0.297
1074,CHN,2013,resultado_fiscal_weo,-0.823
1075,CHN,2014,resultado_fiscal_weo,-0.672
1076,CHN,2015,resultado_fiscal_weo,-2.5
1077,CHN,2016,resultado_fiscal_weo,-3.326
1078,CHN,2017,resultado_fiscal_weo,-3.339
1079,CHN,2018,resultado_fiscal_weo,-4.202
1080,CHN,2019,resultado_fiscal_weo,-6.005
1081,CHN,2020,resultado_fiscal_weo,-9.563
1082,CHN,2021,resultado_fiscal_weo,-5.902
1083,CHN,2022,resultado_fiscal_weo,-7.319
1084,CHN,2023,resultado_fiscal_weo,-6.708
1085,CHN,2024,resultado_fiscal_weo,-7.344
1086,CHN,2025,resultado_fiscal_weo,-8.573
1087,CHN,2026,resultado_fiscal_weo,-8.491
1090,CIV,1997,resultado_fiscal_weo,-0.749
1091,CIV,1998,resultado_fiscal_weo,-0.697
1092,CIV,1999,resultado_fiscal_weo,-1.268
1093,CIV,2000,resultado_fiscal_weo,-0.831
1094,CIV,2001,resultado_fiscal_weo,0.699
1095,CIV,2002,resultado_fiscal_weo,-0.637
1096,CIV,2003,resultado_fiscal_weo,-1.261
1097,CIV,2004,resultado_fiscal_weo,-1.038
1098,CIV,2005,resultado_fiscal_weo,-1.025
1099,CIV,2006,resultado_fiscal_weo,-1.034
1100,CIV,2007,resultado_fiscal_weo,-0.389
1101,CIV,2008,resultado_fiscal_weo,-0.21
1102,CIV,2009,resultado_fiscal_weo,-1.002
1103,CIV,2010,resultado_fiscal_weo,-1.337
1104,CIV,2011,resultado_fiscal_weo,-2.889
1105,CIV,2012,resultado_fiscal_weo,-2.276
1106,CIV,2013,resultado_fiscal_weo,-1.621
1107,CIV,2014,resultado_fiscal_weo,-1.568
1108,CIV,2015,resultado_fiscal_weo,-2.042
1109,CIV,2016,resultado_fiscal_weo,-2.979
1110,CIV,2017,resultado_fiscal_weo,-3.274
1111,CIV,2018,resultado_fiscal_weo,-2.905
1112,CIV,2019,resultado_fiscal_weo,-2.22
1113,CIV,2020,resultado_fiscal_weo,-5.419
1114,CIV,2021,resultado_fiscal_weo,-4.859
1115,CIV,2022,resultado_fiscal_weo,-6.74
1116,CIV,2023,resultado_fiscal_weo,-5.194
1117,CIV,2024,resultado_fiscal_weo,-3.965
1118,CIV,2025,resultado_fiscal_weo,-3.018
1119,CIV,2026,resultado_fiscal_weo,-2.956
1125,CMR,2000,resultado_fiscal_weo,1.545
1126,CMR,2001,resultado_fiscal_weo,0.861
1127,CMR,2002,resultado_fiscal_weo,1.507
1128,CMR,2003,resultado_fiscal_weo,0.56
1129,CMR,2004,resultado_fiscal_weo,-0.456
1130,CMR,2005,resultado_fiscal_weo,3.029
